design_id,length_mm,width_mm,height_mm,frontal_area_mm2,roof_height_mm,rear_slant_deg,windshield_deg,cabin_length_frac,n_vertices,cd,config
F_S_WWC_WM_0576,4934.1,975.6,1304.2,1272379.0,1304.2,11.8,6.0,0.486,1527330,0.2720642364584718,F_S_WWC_WM
F_S_WWC_WM_0577,4684.4,1149.2,1253.2,1440162.0,1253.2,10.3,4.0,0.509,1527330,0.2281096830863787,F_S_WWC_WM
F_S_WWC_WM_0578,4796.9,991.6,1296.1,1285130.0,1296.1,14.3,5.3,0.5,1527330,0.246582444654485,F_S_WWC_WM
F_S_WWC_WM_0579,4652.0,1043.9,1213.8,1267059.0,1213.8,7.2,5.4,0.531,1527330,0.2517649077973422,F_S_WWC_WM
F_S_WWC_WM_0580,4754.8,1145.4,1256.3,1438966.0,1256.3,10.1,4.9,0.522,1527330,0.2859139703322259,F_S_WWC_WM
F_S_WWC_WM_0581,4989.4,1090.2,1321.9,1441128.0,1321.9,12.0,4.1,0.464,1527330,0.2169493898073089,F_S_WWC_WM
F_S_WWC_WM_0582,4809.3,1006.6,1227.6,1235728.0,1227.6,9.3,4.7,0.515,1527330,0.2285341109634551,F_S_WWC_WM
F_S_WWC_WM_0583,4402.6,1095.2,1283.8,1406035.0,1283.8,13.5,4.8,0.506,1527330,0.2664833255348837,F_S_WWC_WM
F_S_WWC_WM_0584,4796.2,1128.9,1296.0,1463056.0,1296.0,12.6,5.5,0.475,1527330,0.2370442849667774,F_S_WWC_WM
F_S_WWC_WM_0585,4835.8,1075.8,1301.4,1400123.0,1300.7,14.0,4.9,0.474,1527330,0.2230535650598006,F_S_WWC_WM
F_S_WWC_WM_0586,4828.0,1067.5,1300.2,1387949.0,1300.2,12.7,4.9,0.482,1527330,0.2297551745548172,F_S_WWC_WM
F_S_WWC_WM_0587,4701.2,1050.3,1342.5,1409971.0,1342.5,12.8,1.1,0.498,1527330,0.2440208687607973,F_S_WWC_WM
F_S_WWC_WM_0588,4938.4,1096.1,1316.3,1442742.0,1316.3,11.3,5.1,0.464,1527330,0.2419022538106312,F_S_WWC_WM
F_S_WWC_WM_0589,4896.6,1018.5,1236.5,1259358.0,1236.5,9.3,4.3,0.503,1527330,0.2331022461528239,F_S_WWC_WM
F_S_WWC_WM_0590,4608.2,1145.7,1234.2,1414025.0,1234.2,9.9,4.6,0.517,1527330,0.2567326926179402,F_S_WWC_WM
F_S_WWC_WM_0591,4840.5,975.0,1289.5,1257224.0,1289.5,10.2,5.2,0.52,1527330,0.2177828879069767,F_S_WWC_WM
F_S_WWC_WM_0592,4613.1,1024.0,1239.4,1269106.0,1239.4,10.5,5.0,0.516,1527330,0.2565304013521595,F_S_WWC_WM
F_S_WWC_WM_0593,4811.2,966.0,1288.1,1244352.0,1288.1,13.2,5.3,0.483,1527330,0.2250285324983388,F_S_WWC_WM
F_S_WWC_WM_0594,4753.0,1163.0,1314.6,1528833.0,1314.6,7.7,5.7,0.47,1527330,0.2529267064219269,F_S_WWC_WM
F_S_WWC_WM_0595,4834.4,1094.0,1281.8,1402281.0,1281.8,11.1,5.9,0.494,1527330,0.2409278691362126,F_S_WWC_WM
F_S_WWC_WM_0596,4764.2,1029.9,1284.2,1322590.0,1284.2,11.6,5.2,0.517,1527330,0.2352603945581395,F_S_WWC_WM
F_S_WWC_WM_0597,4892.1,947.0,1297.1,1228352.0,1297.1,12.8,5.1,0.486,1527330,0.2279445290066445,F_S_WWC_WM
F_S_WWC_WM_0598,4530.2,970.1,1351.5,1311135.0,1351.2,15.7,0.0,0.474,1527330,0.2771527051129568,F_S_WWC_WM
F_S_WWC_WM_0599,4981.5,1094.9,1288.4,1410716.0,1288.3,12.2,5.0,0.477,1527330,0.2839713929302325,F_S_WWC_WM
F_S_WWC_WM_0600,4796.9,1101.9,1223.8,1348567.0,1223.8,5.7,3.3,0.527,1527330,0.2730061923222591,F_S_WWC_WM
F_S_WWC_WM_0601,4513.2,1103.8,1274.4,1406761.0,1274.4,13.3,4.9,0.522,1527330,0.2494743358106312,F_S_WWC_WM
F_S_WWC_WM_0602,4952.5,953.7,1262.1,1203715.0,1262.1,10.1,5.4,0.518,1527330,0.2457960978305647,F_S_WWC_WM
F_S_WWC_WM_0603,4935.0,1193.0,1279.6,1526517.0,1279.6,11.4,6.2,0.504,1527330,0.2220177757242525,F_S_WWC_WM
F_S_WWC_WM_0604,4884.4,1174.5,1302.7,1530057.0,1301.9,13.9,4.9,0.486,1527330,0.2598942467973422,F_S_WWC_WM
F_S_WWC_WM_0605,4782.0,1120.3,1306.5,1463687.0,1306.5,12.2,5.9,0.507,1527330,0.238901934461794,F_S_WWC_WM
F_S_WWC_WM_0606,5093.7,989.3,1213.9,1200944.0,1213.9,6.9,4.7,0.517,1527330,0.2517496185382059,F_S_WWC_WM
F_S_WWC_WM_0607,4844.4,950.4,1338.9,1272472.0,1338.9,13.3,0.0,0.46,1527330,0.242663036757475,F_S_WWC_WM
F_S_WWC_WM_0608,4902.5,1109.2,1238.8,1374125.0,1238.8,9.4,4.2,0.502,1527330,0.262561123730897,F_S_WWC_WM
F_S_WWC_WM_0609,4509.8,1107.4,1285.4,1423433.0,1285.4,12.3,5.4,0.503,1527330,0.2936665798106312,F_S_WWC_WM
F_S_WWC_WM_0610,4786.5,1084.6,1342.7,1456264.0,1342.7,13.7,4.2,0.484,1527330,0.257968294372093,F_S_WWC_WM
F_S_WWC_WM_0611,4587.8,1103.1,1233.1,1360295.0,1233.1,9.9,6.7,0.525,1527330,0.2485072033355481,F_S_WWC_WM
F_S_WWC_WM_0612,4935.8,1021.7,1260.8,1288191.0,1260.8,9.8,4.7,0.52,1527330,0.2110968101661129,F_S_WWC_WM
F_S_WWC_WM_0613,4884.8,1156.4,1231.6,1424280.0,1231.6,7.8,4.3,0.52,1527330,0.2394267159534884,F_S_WWC_WM
F_S_WWC_WM_0614,4591.0,1016.9,1291.5,1313369.0,1291.5,13.3,5.4,0.497,1527330,0.2477473606312292,F_S_WWC_WM
F_S_WWC_WM_0615,5054.7,1069.0,1243.7,1329602.0,1243.7,9.9,4.2,0.51,1527330,0.2443819796843853,F_S_WWC_WM
F_S_WWC_WM_0616,5071.6,1077.9,1328.2,1431579.0,1328.2,12.3,4.5,0.467,1527330,0.2453065538870432,F_S_WWC_WM
F_S_WWC_WM_0617,5033.0,1123.7,1226.0,1377578.0,1226.0,9.6,4.4,0.521,1527330,0.238663553654485,F_S_WWC_WM
F_S_WWC_WM_0618,4783.0,1119.5,1353.1,1514782.0,1350.5,12.5,0.0,0.467,1527330,0.263289088730897,F_S_WWC_WM
F_S_WWC_WM_0619,4788.0,997.1,1275.8,1272127.0,1275.5,12.4,5.4,0.509,1527330,0.2488544541362126,F_S_WWC_WM
F_S_WWC_WM_0620,4498.0,1035.5,1225.3,1268786.0,1225.3,8.1,5.0,0.545,1527330,0.2438774836910298,F_S_WWC_WM
F_S_WWC_WM_0621,4684.1,998.9,1240.8,1239473.0,1240.8,5.3,6.1,0.503,1527330,0.2592829413322259,F_S_WWC_WM
F_S_WWC_WM_0622,4886.2,1056.9,1325.3,1400719.0,1324.2,14.2,0.0,0.466,1527330,0.2824545551129568,F_S_WWC_WM
F_S_WWC_WM_0623,5028.7,1116.8,1250.9,1396962.0,1250.8,10.6,3.8,0.505,1527330,0.2621928583521595,F_S_WWC_WM
F_S_WWC_WM_0624,4810.7,1136.4,1229.7,1397495.0,1229.7,9.4,4.5,0.511,1527330,0.2239053617906977,F_S_WWC_WM
F_S_WWC_WM_0625,4730.5,1110.8,1272.3,1413281.0,1272.3,6.5,4.3,0.492,1527330,0.2303311151528239,F_S_WWC_WM
F_S_WWC_WM_0626,4923.0,1059.8,1355.1,1436121.0,1355.1,14.3,0.0,0.473,1527330,0.2843642726179402,F_S_WWC_WM
F_S_WWC_WM_0627,4934.6,982.9,1258.6,1237089.0,1258.6,11.2,4.3,0.502,1527330,0.228545882269103,F_S_WWC_WM
F_S_WWC_WM_0628,4568.5,1075.3,1334.1,1434566.0,1334.1,14.4,1.1,0.484,1527330,0.2520133834318937,F_S_WWC_WM
F_S_WWC_WM_0629,4959.0,1071.6,1330.9,1426137.0,1330.9,10.6,4.1,0.502,1527330,0.263973509667774,F_S_WWC_WM
F_S_WWC_WM_0630,4802.9,1132.5,1322.3,1497518.0,1322.3,12.1,5.0,0.461,1527330,0.2164896488803986,F_S_WWC_WM
F_S_WWC_WM_0631,4673.1,1021.7,1351.0,1380280.0,1351.0,15.4,0.9,0.516,1527330,0.2392013483820598,F_S_WWC_WM
F_S_WWC_WM_0632,4647.7,1008.8,1339.0,1350740.0,1338.8,15.5,5.2,0.499,1527330,0.2418019959534883,F_S_WWC_WM
F_S_WWC_WM_0633,4671.4,928.5,1252.3,1162748.0,1252.3,11.0,4.0,0.509,1527330,0.2553915934850498,F_S_WWC_WM
F_S_WWC_WM_0634,4703.4,991.9,1327.0,1316176.0,1327.0,13.3,4.8,0.5,1527330,0.275524556345515,F_S_WWC_WM
F_S_WWC_WM_0635,5047.7,1010.9,1333.6,1348141.0,1333.6,12.9,0.0,0.464,1527330,0.2382697495215946,F_S_WWC_WM
F_S_WWC_WM_0636,4639.6,1071.1,1308.1,1401096.0,1308.1,14.6,5.2,0.478,1527330,0.2625116531295681,F_S_WWC_WM
F_S_WWC_WM_0637,4821.8,1058.4,1281.2,1356033.0,1281.2,11.8,5.0,0.502,1527330,0.2447518017076412,F_S_WWC_WM
F_S_WWC_WM_0638,4960.1,1033.4,1304.5,1347991.0,1304.5,11.1,4.8,0.484,1527330,0.2384698188837209,F_S_WWC_WM
F_S_WWC_WM_0639,4738.9,1085.4,1268.9,1377322.0,1268.7,12.7,4.2,0.503,1527330,0.257412196076412,F_S_WWC_WM
F_S_WWC_WM_0640,4879.5,1141.4,1322.5,1509498.0,1321.8,10.9,0.0,0.482,1527330,0.2387736813488372,F_S_WWC_WM
F_S_WWC_WM_0641,4744.0,1017.6,1310.7,1333687.0,1310.7,13.8,5.1,0.474,1527330,0.2492429090730896,F_S_WWC_WM
F_S_WWC_WM_0642,4709.5,962.4,1306.0,1256910.0,1306.0,11.8,4.9,0.467,1527330,0.2872014871229236,F_S_WWC_WM
F_S_WWC_WM_0643,4824.7,1004.7,1233.8,1239661.0,1233.8,9.6,4.2,0.508,1527330,0.2381955415913621,F_S_WWC_WM
F_S_WWC_WM_0644,4872.5,1150.4,1319.4,1517848.0,1319.4,11.9,5.3,0.479,1527330,0.233081660986711,F_S_WWC_WM
F_S_WWC_WM_0645,5022.6,1036.2,1344.3,1393006.0,1344.3,12.2,0.0,0.46,1527330,0.2501916894784053,F_S_WWC_WM
F_S_WWC_WM_0646,4933.7,1107.6,1239.0,1372289.0,1239.0,10.2,4.6,0.526,1527330,0.2443409525049834,F_S_WWC_WM
F_S_WWC_WM_0647,5161.5,1069.2,1284.5,1373404.0,1284.5,10.6,4.9,0.487,1527330,0.2258431975215947,F_S_WWC_WM
F_S_WWC_WM_0648,4776.8,1007.8,1337.6,1347969.0,1337.6,12.9,0.0,0.488,1527330,0.2189251742790698,F_S_WWC_WM
F_S_WWC_WM_0649,4866.6,953.7,1257.9,1199687.0,1257.9,11.9,4.1,0.515,1527330,0.2732730123222592,F_S_WWC_WM
F_S_WWC_WM_0650,4796.4,975.5,1297.2,1265408.0,1297.2,14.1,5.1,0.5,1527330,0.263980918435216,F_S_WWC_WM
F_S_WWC_WM_0651,4586.5,1116.3,1344.7,1501073.0,1344.7,14.3,4.6,0.458,1527330,0.2725339867475083,F_S_WWC_WM
F_S_WWC_WM_0652,5100.0,999.8,1232.7,1232528.0,1232.7,9.2,4.1,0.508,1527330,0.2393224925215947,F_S_WWC_WM
F_S_WWC_WM_0653,4967.0,1113.0,1283.2,1428225.0,1283.2,11.5,5.0,0.494,1527330,0.2144831988903654,F_S_WWC_WM
F_S_WWC_WM_0654,4729.6,1058.0,1240.5,1312411.0,1240.5,8.9,4.7,0.493,1527330,0.2243000674451827,F_S_WWC_WM
F_S_WWC_WM_0656,5019.0,1146.7,1299.1,1489666.0,1299.1,10.5,5.0,0.495,1527330,0.2308211292956811,F_S_WWC_WM
F_S_WWC_WM_0657,4982.4,1013.4,1291.6,1308923.0,1291.6,13.1,5.2,0.501,1527330,0.274184445,F_S_WWC_WM
F_S_WWC_WM_0658,5015.4,1044.9,1324.7,1384176.0,1324.7,12.8,4.5,0.476,1527330,0.2499679867940199,F_S_WWC_WM
F_S_WWC_WM_0659,4640.6,1102.5,1293.8,1426409.0,1293.8,11.4,5.4,0.478,1527330,0.2366249096578073,F_S_WWC_WM
F_S_WWC_WM_0660,4735.3,1132.6,1293.3,1464705.0,1293.3,11.2,5.5,0.505,1527330,0.2555281465083056,F_S_WWC_WM
F_S_WWC_WM_0661,5145.2,1002.9,1275.1,1278782.0,1275.1,10.6,5.0,0.492,1527330,0.2574750880564784,F_S_WWC_WM
F_S_WWC_WM_0662,5107.3,1103.3,1344.6,1483450.0,1344.4,13.5,0.0,0.471,1527330,0.2527767664385382,F_S_WWC_WM
F_S_WWC_WM_0663,4595.9,1037.3,1306.5,1355292.0,1306.5,13.1,6.3,0.507,1527330,0.2470680585980066,F_S_WWC_WM
F_S_WWC_WM_0664,4547.8,1034.1,1266.4,1309587.0,1266.4,12.1,4.4,0.495,1527330,0.281438569089701,F_S_WWC_WM
F_S_WWC_WM_0665,4760.2,962.9,1348.9,1298875.0,1348.9,14.2,0.0,0.495,1527330,0.2556816829036545,F_S_WWC_WM
F_S_WWC_WM_0666,4828.0,1070.4,1291.6,1382528.0,1291.6,11.8,5.2,0.499,1527330,0.2693757430166112,F_S_WWC_WM
F_S_WWC_WM_0667,4593.9,1008.5,1210.1,1220405.0,1210.1,7.7,5.3,0.538,1527330,0.2401209016445182,F_S_WWC_WM
F_S_WWC_WM_0668,4932.9,998.6,1230.2,1228526.0,1230.2,7.1,4.3,0.533,1527330,0.2170522842093023,F_S_WWC_WM
F_S_WWC_WM_0669,4615.7,937.9,1217.5,1141932.0,1217.5,7.7,5.2,0.545,1527330,0.2591252569867109,F_S_WWC_WM
F_S_WWC_WM_0670,4752.1,1125.6,1328.3,1495154.0,1325.6,13.8,0.0,0.474,1527330,0.263538078551495,F_S_WWC_WM
F_S_WWC_WM_0671,4614.4,1026.2,1346.7,1381907.0,1346.7,15.0,4.7,0.497,1527330,0.2249823655016611,F_S_WWC_WM
F_S_WWC_WM_0672,4830.7,962.8,1317.8,1268832.0,1317.8,13.5,4.5,0.491,1527330,0.2426877074152824,F_S_WWC_WM
F_S_WWC_WM_0673,4889.2,1140.8,1357.0,1548025.0,1356.9,15.5,0.0,0.478,1527330,0.2723164309501661,F_S_WWC_WM
F_S_WWC_WM_0674,4581.4,1011.8,1361.7,1377681.0,1361.6,14.6,0.0,0.493,1527330,0.2542397287475083,F_S_WWC_WM
F_S_WWC_WM_0675,5129.3,978.2,1248.5,1221242.0,1248.5,9.6,4.0,0.483,1527330,0.2467665338172757,F_S_WWC_WM
F_S_WWC_WM_0676,4614.4,1062.7,1348.4,1432908.0,1348.4,13.5,4.3,0.491,1527330,0.2257728496245847,F_S_WWC_WM
F_S_WWC_WM_0677,4854.3,948.8,1236.8,1173451.0,1236.8,9.7,4.2,0.525,1527330,0.2513678884418605,F_S_WWC_WM
F_S_WWC_WM_0678,4726.1,1133.5,1325.2,1502093.0,1325.2,13.4,4.6,0.495,1527330,0.2499716372159468,F_S_WWC_WM
F_S_WWC_WM_0679,5073.3,1143.0,1329.3,1519334.0,1329.3,12.3,0.0,0.474,1527330,0.2535370714551495,F_S_WWC_WM
F_S_WWC_WM_0680,4962.4,1048.8,1230.3,1290310.0,1230.3,9.0,4.4,0.511,1527330,0.2659593985448504,F_S_WWC_WM
F_S_WWC_WM_0681,4852.0,1116.1,1264.1,1410860.0,1264.1,11.3,5.4,0.536,1527330,0.2610598351495016,F_S_WWC_WM
F_S_WWC_WM_0682,4600.4,1059.0,1319.9,1397804.0,1319.9,14.3,5.7,0.484,1527330,0.234778181654485,F_S_WWC_WM
F_S_WWC_WM_0683,4721.9,1108.5,1271.3,1409256.0,1271.3,10.6,4.0,0.504,1527330,0.247742128013289,F_S_WWC_WM
F_S_WWC_WM_0684,4964.3,989.7,1316.4,1302912.0,1316.4,11.7,4.8,0.488,1527330,0.225844458757475,F_S_WWC_WM
F_S_WWC_WM_0685,4829.6,1178.5,1291.2,1521612.0,1291.2,11.3,5.4,0.48,1527330,0.2340792596677741,F_S_WWC_WM
F_S_WWC_WM_0686,4586.8,1168.5,1329.3,1553292.0,1328.9,13.9,4.5,0.494,1527330,0.2586760821029901,F_S_WWC_WM
F_S_WWC_WM_0687,4566.8,996.1,1265.7,1260786.0,1265.7,13.1,6.8,0.527,1527330,0.2656789004684385,F_S_WWC_WM
F_S_WWC_WM_0688,4858.2,1167.8,1301.6,1520035.0,1301.6,11.2,4.4,0.519,1527330,0.2233920167873754,F_S_WWC_WM
F_S_WWC_WM_0689,4694.6,1014.3,1243.4,1261131.0,1243.4,9.5,6.4,0.534,1527330,0.2368140702923588,F_S_WWC_WM
F_S_WWC_WM_0690,5131.9,950.6,1342.5,1276221.0,1342.5,13.0,0.0,0.454,1527330,0.2388904836976744,F_S_WWC_WM
F_S_WWC_WM_0691,4709.7,1084.2,1336.5,1449074.0,1336.5,13.7,4.8,0.458,1527330,0.2509208309435216,F_S_WWC_WM
F_S_WWC_WM_0692,4813.6,1121.9,1269.4,1424156.0,1269.4,10.5,4.3,0.516,1527330,0.2561124566146179,F_S_WWC_WM
F_S_WWC_WM_0693,4825.2,1150.4,1244.0,1431126.0,1244.0,10.8,4.4,0.499,1527330,0.2113469803654485,F_S_WWC_WM
F_S_WWC_WM_0694,5217.3,1145.8,1245.5,1427141.0,1245.5,9.1,5.0,0.506,1527330,0.227160941013289,F_S_WWC_WM
F_S_WWC_WM_0695,4961.5,1008.7,1318.5,1329966.0,1318.5,10.9,4.6,0.481,1527330,0.2408665966843853,F_S_WWC_WM
F_S_WWC_WM_0696,4811.4,1006.4,1218.2,1225984.0,1218.2,8.4,5.0,0.532,1527330,0.2594135360531561,F_S_WWC_WM
F_S_WWC_WM_0697,4554.4,1113.6,1337.4,1489286.0,1337.3,14.9,4.9,0.491,1527330,0.2016412538970099,F_S_WWC_WM
F_S_WWC_WM_0698,4921.6,1040.0,1290.2,1341804.0,1290.2,11.3,5.1,0.466,1527330,0.2271357281229236,F_S_WWC_WM
F_S_WWC_WM_0699,4727.3,1090.4,1319.6,1438907.0,1319.6,14.6,4.6,0.465,1527330,0.2711891883023256,F_S_WWC_WM
F_S_WWC_WM_0700,4598.0,1029.6,1350.5,1390552.0,1349.8,13.9,0.0,0.456,1527330,0.2884090619634551,F_S_WWC_WM
F_S_WWS_WM_0576,4934.1,975.6,1308.6,1276648.0,1308.6,11.9,5.8,0.487,1527330,0.2531104388737542,F_S_WWS_WM
F_S_WWS_WM_0577,4685.8,1149.3,1253.2,1440301.0,1253.2,10.3,3.9,0.508,1527330,0.2329348264684385,F_S_WWS_WM
F_S_WWS_WM_0578,4796.4,994.5,1296.1,1288916.0,1296.1,14.2,5.3,0.5,1527330,0.2463298803388704,F_S_WWS_WM
F_S_WWS_WM_0579,4652.0,1043.8,1215.6,1268902.0,1215.6,7.3,5.4,0.531,1527330,0.2575690789003322,F_S_WWS_WM
F_S_WWS_WM_0580,4755.7,1145.5,1256.3,1439088.0,1256.3,10.1,4.9,0.522,1527330,0.246501535295681,F_S_WWS_WM
F_S_WWS_WM_0581,4991.8,1090.1,1321.9,1440948.0,1321.9,12.0,4.5,0.464,1527330,0.2173037474518272,F_S_WWS_WM
F_S_WWS_WM_0582,4809.8,1005.1,1227.6,1233880.0,1227.6,9.3,4.7,0.515,1527330,0.2331433573255813,F_S_WWS_WM
F_S_WWS_WM_0583,4402.6,1095.2,1283.8,1406035.0,1283.8,13.5,4.8,0.506,1527330,0.2581349299468439,F_S_WWS_WM
F_S_WWS_WM_0584,4802.8,1128.7,1296.0,1462755.0,1296.0,12.6,5.5,0.475,1527330,0.2304032299468438,F_S_WWS_WM
F_S_WWS_WM_0585,4836.1,1075.8,1301.4,1400123.0,1300.7,14.0,4.9,0.474,1527330,0.2265810071328903,F_S_WWS_WM
F_S_WWS_WM_0586,4828.0,1067.5,1300.2,1387949.0,1300.2,12.7,4.9,0.482,1527330,0.2366498718305647,F_S_WWS_WM
F_S_WWS_WM_0587,4701.0,1050.3,1342.5,1409971.0,1342.5,12.8,1.1,0.498,1527330,0.2221084478073089,F_S_WWS_WM
F_S_WWS_WM_0588,4917.8,1104.3,1317.3,1454684.0,1317.3,10.3,5.0,0.463,1527330,0.2358597640398671,F_S_WWS_WM
F_S_WWS_WM_0589,4915.7,1014.9,1236.2,1254633.0,1236.2,9.3,4.3,0.505,1527330,0.2356345125714285,F_S_WWS_WM
F_S_WWS_WM_0590,4591.5,1145.7,1234.2,1414028.0,1234.2,9.9,4.6,0.516,1527330,0.2420258531727574,F_S_WWS_WM
F_S_WWS_WM_0591,4840.5,975.0,1289.8,1257533.0,1289.8,10.3,5.2,0.52,1527330,0.2385020972026578,F_S_WWS_WM
F_S_WWS_WM_0592,4613.1,1024.0,1239.4,1269106.0,1239.4,10.5,5.0,0.516,1527330,0.2436516970531561,F_S_WWS_WM
F_S_WWS_WM_0593,4811.2,966.0,1287.4,1243697.0,1287.4,13.1,5.2,0.481,1527330,0.2272703509302326,F_S_WWS_WM
F_S_WWS_WM_0594,4754.0,1163.0,1314.6,1528882.0,1314.6,7.7,5.6,0.47,1527330,0.2354423525415282,F_S_WWS_WM
F_S_WWS_WM_0595,4823.5,1094.0,1281.8,1402277.0,1281.8,11.1,6.1,0.495,1527330,0.236056115385382,F_S_WWS_WM
F_S_WWS_WM_0596,4765.2,1029.9,1284.2,1322590.0,1284.2,11.6,5.2,0.517,1527330,0.2430686895548172,F_S_WWS_WM
F_S_WWS_WM_0597,4891.6,944.6,1297.9,1225935.0,1297.9,13.0,5.1,0.486,1527330,0.2293700436744186,F_S_WWS_WM
F_S_WWS_WM_0598,4522.4,969.1,1349.7,1308017.0,1349.4,15.7,0.0,0.476,1527330,0.2583206756046512,F_S_WWS_WM
F_S_WWS_WM_0599,4981.3,1094.9,1288.4,1410716.0,1288.3,12.2,5.0,0.477,1527330,0.2830720679501661,F_S_WWS_WM
F_S_WWS_WM_0600,4799.1,1102.0,1226.1,1351157.0,1226.1,5.5,3.2,0.525,1527330,0.280625445372093,F_S_WWS_WM
F_S_WWS_WM_0601,4513.1,1103.8,1274.4,1406761.0,1274.4,13.3,4.9,0.522,1527330,0.2323681411328904,F_S_WWS_WM
F_S_WWS_WM_0602,4952.5,951.5,1262.1,1200928.0,1262.1,10.1,5.4,0.518,1527330,0.254522039166113,F_S_WWS_WM
F_S_WWS_WM_0603,4955.4,1191.7,1279.6,1524937.0,1279.6,11.4,5.3,0.502,1527330,0.2140966062325581,F_S_WWS_WM
F_S_WWS_WM_0604,4884.4,1174.5,1302.7,1530020.0,1301.9,13.9,4.9,0.486,1527330,0.2361460269833887,F_S_WWS_WM
F_S_WWS_WM_0605,4779.0,1120.8,1306.5,1464259.0,1306.5,12.2,6.0,0.507,1527330,0.2308892180431893,F_S_WWS_WM
F_S_WWS_WM_0606,5094.3,997.7,1213.9,1211185.0,1213.9,6.9,4.7,0.517,1527330,0.2441351359501661,F_S_WWS_WM
F_S_WWS_WM_0607,4844.4,950.4,1338.9,1272472.0,1338.9,13.3,0.0,0.46,1527330,0.2410246859003322,F_S_WWS_WM
F_S_WWS_WM_0608,4902.5,1109.3,1238.8,1374138.0,1238.8,9.4,4.2,0.502,1527330,0.2539549535016611,F_S_WWS_WM
F_S_WWS_WM_0609,4509.1,1107.4,1285.4,1423433.0,1285.4,12.4,5.5,0.503,1527330,0.2644175617109635,F_S_WWS_WM
F_S_WWS_WM_0610,4786.5,1083.3,1342.7,1454557.0,1342.7,13.7,4.2,0.484,1527330,0.2532050485946843,F_S_WWS_WM
F_S_WWS_WM_0611,4587.8,1099.4,1232.7,1355269.0,1232.7,9.9,6.7,0.525,1527330,0.2470849783554817,F_S_WWS_WM
F_S_WWS_WM_0612,4935.8,1021.7,1260.8,1288191.0,1260.8,9.8,4.7,0.52,1527330,0.2251235540299003,F_S_WWS_WM
F_S_WWS_WM_0613,4884.8,1156.4,1231.6,1424272.0,1231.6,7.8,4.3,0.52,1527330,0.2268463977707641,F_S_WWS_WM
F_S_WWS_WM_0614,4589.0,1016.9,1291.5,1313369.0,1291.5,13.3,5.4,0.497,1527330,0.2526431552657807,F_S_WWS_WM
F_S_WWS_WM_0615,5054.7,1069.0,1243.7,1329602.0,1243.7,9.9,4.2,0.51,1527330,0.2378359024817275,F_S_WWS_WM
F_S_WWS_WM_0616,5071.2,1075.8,1328.2,1428825.0,1328.2,12.3,4.6,0.467,1527330,0.2485548762358803,F_S_WWS_WM
F_S_WWS_WM_0617,5026.9,1123.7,1225.9,1377577.0,1225.9,9.6,4.5,0.52,1527330,0.2468993805913621,F_S_WWS_WM
F_S_WWS_WM_0618,4782.9,1119.5,1353.1,1514782.0,1350.5,12.5,0.0,0.467,1527330,0.2786250538637873,F_S_WWS_WM
F_S_WWS_WM_0619,4788.3,997.1,1276.2,1272537.0,1275.9,12.4,5.3,0.509,1527330,0.2428609981827242,F_S_WWS_WM
F_S_WWS_WM_0620,4495.1,1033.9,1225.3,1266819.0,1225.3,8.1,5.0,0.545,1527330,0.2293961114584717,F_S_WWS_WM
F_S_WWS_WM_0621,4673.3,998.9,1237.1,1235701.0,1237.1,4.7,6.0,0.504,1527330,0.2578260085348837,F_S_WWS_WM
F_S_WWS_WM_0622,4886.2,1056.9,1331.4,1407169.0,1330.2,14.3,0.0,0.464,1527330,0.2753659787541528,F_S_WWS_WM
F_S_WWS_WM_0623,5028.7,1116.8,1250.9,1396962.0,1250.8,10.6,3.8,0.506,1527330,0.2485330006677741,F_S_WWS_WM
F_S_WWS_WM_0624,4811.1,1136.4,1229.7,1397495.0,1229.7,9.4,4.5,0.511,1527330,0.2278803685481727,F_S_WWS_WM
F_S_WWS_WM_0625,4754.8,1110.8,1272.4,1413330.0,1272.4,6.6,4.5,0.493,1527330,0.2236417933189368,F_S_WWS_WM
F_S_WWS_WM_0626,4920.9,1059.8,1355.1,1436121.0,1355.1,14.3,0.0,0.473,1527330,0.2622926976478405,F_S_WWS_WM
F_S_WWS_WM_0627,4934.6,981.6,1258.6,1235394.0,1258.6,11.2,4.3,0.502,1527330,0.225223984578073,F_S_WWS_WM
F_S_WWS_WM_0628,4568.5,1075.5,1334.1,1434886.0,1334.1,14.2,1.1,0.483,1527330,0.2605624552923588,F_S_WWS_WM
F_S_WWS_WM_0629,4939.0,1071.6,1330.9,1426137.0,1330.9,10.8,4.4,0.504,1527330,0.256279418282392,F_S_WWS_WM
F_S_WWS_WM_0630,4802.9,1132.5,1322.3,1497518.0,1322.3,12.1,5.0,0.461,1527330,0.2225166462657807,F_S_WWS_WM
F_S_WWS_WM_0631,4673.1,1021.7,1351.0,1380280.0,1351.0,15.4,0.9,0.515,1527330,0.2275175503687707,F_S_WWS_WM
F_S_WWS_WM_0632,4647.5,1008.7,1339.0,1350634.0,1338.8,15.5,5.2,0.495,1527330,0.2431557810996677,F_S_WWS_WM
F_S_WWS_WM_0633,4672.0,928.5,1252.3,1162748.0,1252.3,11.0,4.0,0.509,1527330,0.2463142274584717,F_S_WWS_WM
F_S_WWS_WM_0634,4698.9,991.9,1327.0,1316176.0,1327.0,13.5,5.0,0.501,1527330,0.2556289676744185,F_S_WWS_WM
F_S_WWS_WM_0635,5061.0,1010.9,1333.6,1348133.0,1333.6,12.9,0.0,0.464,1527330,0.2398487062458471,F_S_WWS_WM
